what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1390473487401
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1390473487401
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1390473487401
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1390473487416
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1390473487416
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1390473487416
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1390473487416
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1390473487432
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1390473487432
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1390473487432
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1390473487432
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1390473487432
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1390473487432
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1390473487432
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1390473487432
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1390473487432
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1390473487432
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1390473487432
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1390473487448
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1390473487448
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1390473487448
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1390473487448
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1390473487448
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1390473487448
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1390473487463
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390473487463
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1390473487463
os,sysinfo,,,"win32",1390473487463
arch,sysinfo,,,"x86_64",1390473487463
ws,sysinfo,,,"win32",1390473487463
locale,sysinfo,,,"en_US",1390473487463
processors,sysinfo,,,"4",1390473487463
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390473487463
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1390473487463
java.specification.name,sysinfo,,,"Java Platform API Specification",1390473487463
java.specification.vendor,sysinfo,,,"Oracle Corporation",1390473487463
java.specification.version,sysinfo,,,"1.7",1390473487463
java.vendor,sysinfo,,,"Oracle Corporation",1390473487463
java.version,sysinfo,,,"1.7.0_45",1390473487463
java.vm.info,sysinfo,,,"mixed mode",1390473487463
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390473487463
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390473487463
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1390473487463
java.vm.specification.version,sysinfo,,,"1.7",1390473487463
java.vm.vendor,sysinfo,,,"Oracle Corporation",1390473487463
java.vm.version,sysinfo,,,"24.45-b08",1390473487463
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1390473487479
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1390473487775
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1390473488524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473489632
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1390473491348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473506563
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390473517876
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1390473535180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473546087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473551626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473574579
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1390473622542
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1390473622605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473623260
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473623463
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473623541
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1390473625101
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1390473625132
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390473626287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473650999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473667443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1390473667458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473671515
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473674042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473674120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1390473674120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473684074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390473712625
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473712688
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473712750
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390473720519
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473722984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390473729662
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390473731175
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390473733219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390473743500
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1390473744171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390473840214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390473848545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390473855815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390473859341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390473860823
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1390474011963
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1390474012431
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1390474012602
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1390474013445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474033414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474041838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1390474041963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474360334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390474365045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474371254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390474376901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474384592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390474390177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474416760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390474424248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474443420
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390474451455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474470722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474472079
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474476665
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474483436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390474488506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474489146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474494824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474496306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474518458
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474518474
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474520377
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474527694
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474529269
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474533497
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474533903
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474535806
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474536196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474543699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474568192
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474568223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474569845
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474573153
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474573418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474593963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474619470
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474619501
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474620421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474620468
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474624758
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474625070
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474628019
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474628284
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474634461
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474636661
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474640920
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474641232
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390474643650
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390474643931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390474654367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475063352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475067486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475089543
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390475093241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475095752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475102694
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390475102772
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390475102819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475108388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475112381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475114659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475132770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390475134813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475647080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475651822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390475719713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390475720727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476044193
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390476045831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476048343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476054786
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390476054848
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390476054895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476085377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476086547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476089012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390476092334
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390476201671
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390476251808
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390476252307
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1390476649137
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1390476649215
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390476870479
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390477031348
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390477032206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390477038197
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390477038977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390477040116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390477045358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390477250780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390477259579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390477483359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390477589958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390477594810
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390477740302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1390477808772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390477852001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390478049255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478049832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478330671
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478330687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478337317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478362262
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478362340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478362402
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478384727
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478385959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390478405475
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478406832
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478407269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390478410452
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478419079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478419500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390478506378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478507330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478761524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478763068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478765518
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478765533
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478769699
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478771508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478773942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478794441
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478794566
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390478794628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478802522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478819339
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390478822241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478827295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390478829136
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390478853894
